ID,Title,Subtitle,Genre,Popular,Recommended,Searchterms,Key,Year,Catalogue,Instruments,Movements,Description
9720,"An Wasserflüssen Babylon, BWV. 653b",,Keyboard,0,0,,,,653,,,"The Great Eighteen Chorale Preludes, BWV 651–668, are a set of chorale preludes for organ prepared by Johann Sebastian Bach in Leipzig in his final decade (1740–1750), from earlier works composed in Weimar, where he was court organist. The works form an encyclopedic collection of large-scale chorale preludes, in a variety of styles harking back to the previous century, that Bach gradually perfected during his career. Together with the Orgelbüchlein, the Schübler Chorales, the third book of the Clavier-Übung and the Canonic Variations, they represent the summit of Bach's sacred music for solo organ.&#91;1&#93;"
9472,"Applicatio in C major, BWV.994",,Keyboard,0,0,,,,994,,,
9967,"Aria variata in A minor, BWV.989, ""In the Italian Style""",,Keyboard,0,0,,,,989,,,"Aria variata alla maniera italiana in A minor, BWV 989, is a keyboard work by Johann Sebastian Bach from around 1709, recorded as No. 36 in the Andreas-Bach-Buch (named after Johann Andreas Bach&#160;&#91;de&#93;).&#91;1&#93; It consists of a theme and ten virtuoso variations, each of them in binary form (two sections, both repeated)."
10235,"Auf, auf! die rechte Zeit ist hier, BWV.440",,Vocal,0,0,,,,440,,,"Songs and arias by Johann Sebastian Bach are compositions listed in Chapter 6 of the Bach-Werke-Verzeichnis (BWV 439–524), which also includes the Quodlibet.&#91;1&#93; Most of the songs and arias included in this list are set for voice and continuo. Most of them are also spiritual, i.e. hymn settings, although a few have a worldly theme. The best known of these, ""Bist du bei mir"", was however not composed by Bach."
9679,"Auf, auf! mein Herz, mit Freuden, BWV.441",,Vocal,0,0,,,,441,,,"Songs and arias by Johann Sebastian Bach are compositions listed in Chapter 6 of the Bach-Werke-Verzeichnis (BWV 439–524), which also includes the Quodlibet.&#91;1&#93; Most of the songs and arias included in this list are set for voice and continuo. Most of them are also spiritual, i.e. hymn settings, although a few have a worldly theme. The best known of these, ""Bist du bei mir"", was however not composed by Bach."
9325,"Auf, auf, mein Herz, und du mein ganzer Sinn, BWV.268",,Vocal,0,0,,,,268,,,"Johann Sebastian Bach's chorale harmonisations, alternatively named four-part chorales, are Lutheran hymn settings that characteristically conform to the following:"
9726,"Aus meines Herzens Grunde, BWV.269",,Vocal,0,0,,,,269,,,"Johann Sebastian Bach's chorale harmonisations, alternatively named four-part chorales, are Lutheran hymn settings that characteristically conform to the following:"
9424,"Aus tiefer Not schrei ich zu Dir, BWV.686",,Keyboard,0,0,,,,686,,,"The Clavier-Übung III, sometimes referred to as the German Organ Mass, is a collection of compositions for organ by Johann Sebastian Bach, started in 1735–36 and published in 1739. It is considered Bach's most significant and extensive work for organ, containing some of his most musically complex and technically demanding compositions for that instrument."
10146,"Aus tiefer Not schrei ich zu Dir, BWV.687",,Keyboard,0,0,,,,687,,,"The Clavier-Übung III, sometimes referred to as the German Organ Mass, is a collection of compositions for organ by Johann Sebastian Bach, started in 1735–36 and published in 1739. It is considered Bach's most significant and extensive work for organ, containing some of his most musically complex and technically demanding compositions for that instrument."
9428,"Aus tiefer Not schrei ich zu dir, BWV.1099",,Keyboard,0,0,,,,1099,,,"The Neumeister Collection is a compilation of 82 chorale preludes found in a manuscript copy produced by Johann Gottfried Neumeister (1757–1840). When the manuscript was rediscovered at Yale University in the 1980s it appeared to contain 31 previously unknown early chorale settings by Johann Sebastian Bach, which were added to the BWV catalogue as Nos.&#160;1090–1120, and published in 1985."
9614,"Befiehl du deine Wege, BWV.270",,Vocal,0,0,,,,270,,,"Johann Sebastian Bach's chorale harmonisations, alternatively named four-part chorales, are Lutheran hymn settings that characteristically conform to the following:"
10237,"Befiehl du deine Wege, BWV.271",,Vocal,0,0,,,,271,,,"Johann Sebastian Bach's chorale harmonisations, alternatively named four-part chorales, are Lutheran hymn settings that characteristically conform to the following:"
10083,"Befiehl du deine Wege, BWV.272",,Vocal,0,0,,,,272,,,"Johann Sebastian Bach's chorale harmonisations, alternatively named four-part chorales, are Lutheran hymn settings that characteristically conform to the following:"
9543,"Beglücketer Stand getreuer Seelen, BWV.442",,Vocal,0,0,,,,442,,,"Songs and arias by Johann Sebastian Bach are compositions listed in Chapter 6 of the Bach-Werke-Verzeichnis (BWV 439–524), which also includes the Quodlibet.&#91;1&#93; Most of the songs and arias included in this list are set for voice and continuo. Most of them are also spiritual, i.e. hymn settings, although a few have a worldly theme. The best known of these, ""Bist du bei mir"", was however not composed by Bach."
9458,"Beschränkt, ihr Weisen dieser Welt, BWV.443",,Vocal,0,0,,,,443,,,"Songs and arias by Johann Sebastian Bach are compositions listed in Chapter 6 of the Bach-Werke-Verzeichnis (BWV 439–524), which also includes the Quodlibet.&#91;1&#93; Most of the songs and arias included in this list are set for voice and continuo. Most of them are also spiritual, i.e. hymn settings, although a few have a worldly theme. The best known of these, ""Bist du bei mir"", was however not composed by Bach."
10175,"Bricht entzwei, mein armes Herze, BWV.444",,Vocal,0,0,,,,444,,,"Songs and arias by Johann Sebastian Bach are compositions listed in Chapter 6 of the Bach-Werke-Verzeichnis (BWV 439–524), which also includes the Quodlibet.&#91;1&#93; Most of the songs and arias included in this list are set for voice and continuo. Most of them are also spiritual, i.e. hymn settings, although a few have a worldly theme. The best known of these, ""Bist du bei mir"", was however not composed by Bach."
10029,"Brunnquell aller Güter, BWV.445",,Vocal,0,0,,,,445,,,"Songs and arias by Johann Sebastian Bach are compositions listed in Chapter 6 of the Bach-Werke-Verzeichnis (BWV 439–524), which also includes the Quodlibet.&#91;1&#93; Most of the songs and arias included in this list are set for voice and continuo. Most of them are also spiritual, i.e. hymn settings, although a few have a worldly theme. The best known of these, ""Bist du bei mir"", was however not composed by Bach."
9784,"Canon a2 perpetuus, BWV.1075",,Chamber,0,0,,,,1075,,,
9123,"Canon a4 perpetuus, BWV.1073",,Chamber,0,0,,,,1073,,,
9670,"Canon a4, BWV.1074",,Chamber,0,0,,,,1074,,,"Johann Sebastian Bach's vocal music includes cantatas, motets, masses, Magnificats, Passions, oratorios, four-part chorales, songs and arias. His instrumental music includes concertos, suites, sonatas, fugues, and other works for organ, harpsichord, lute, violin, viola da gamba, cello, flute, chamber ensemble, and orchestra."
9831,"Canon concordia discors a2, in contrary motion, BWV.1086",,Chamber,0,0,,,,1086,,,
9455,"Canone doppio sopr'il soggetto, BWV.1077",,Chamber,0,0,,,,1077,,,
9131,"Canonic Trio in F major, BWV.1040",,Chamber,0,0,,,,1040,,,"The Canonic Trio Sonata in F major is a short piece by Johann Sebastian Bach, catalogued as BWV 1040.&#91;1&#93;&#91;2&#93; The instrumentation is for oboe, violin, and basso continuo (generally a combination of cello and harpsichord or such). Played adagio, the 27-measure, common time piece is less than two minutes long."
9436,"Canonic Variations on 'Vom himmel hoch, da komm ich her', BWV.769",,Chamber,0,0,,,,769,,,"The Canonic Variations on ""Vom Himmel hoch da komm' ich her"" (""From Heaven above to Earth I come""), BWV 769, are a set of five variations in canon for organ with two manuals and pedals by Johann Sebastian Bach on the Christmas hymn by Martin Luther of the same name. The variations were prepared as a showpiece for Bach's entry as fourteenth member of Mizler's Music Society in Leipzig in 1747. The original printed edition of 1747, in which only one line of the canon was marked in the first three variations, was published by Balthasar Schmid in Nuremberg. Another version BWV 769a appears in the later autograph manuscript P 271, which also contains the six trio sonatas for organ BWV 525–530 and the Great Eighteen Chorale Preludes BWV 651–668. In this later version Bach modified the order of the variations, moving the fifth variation into a central position, and wrote out all the parts in full, with some minor revisions to the score."
9118,"Canon super fa mi a 7 post tempus musicus, BWV.1078",,Chamber,0,0,,,,1078,,,"Johann Sebastian Bach's vocal music includes cantatas, motets, masses, Magnificats, Passions, oratorios, four-part chorales, songs and arias. His instrumental music includes concertos, suites, sonatas, fugues, and other works for organ, harpsichord, lute, violin, viola da gamba, cello, flute, chamber ensemble, and orchestra."
9413,"Canon trias harmonica a8, in contrary motion, BWV.1072",,Chamber,0,0,,,,1072,,,
10174,"Canon triplex a 6 voc., BWV.1076",,Chamber,0,0,,,,1076,,,"Johann Sebastian Bach's vocal music includes cantatas, motets, masses, Magnificats, Passions, oratorios, four-part chorales, songs and arias. His instrumental music includes concertos, suites, sonatas, fugues, and other works for organ, harpsichord, lute, violin, viola da gamba, cello, flute, chamber ensemble, and orchestra."
10186,"Cantata 198: Lass, Fürstin, lass noch einen Strahl, BWV.198",,Vocal,0,0,,,,198,,,"Laß, Fürstin, laß noch einen Strahl (Let, Princess, let still one more glance) is a secular cantata composed as a funeral ode by Johann Sebastian Bach, first performed on 17 October 1727. In Wolfgang Schmieder's catalogue of Bach's works (BWV) it was assigned the number 198. It is also known as Trauerode or as 1&#93;"
9494,"Cantata 208: Was mir behagt, ist nur die muntre Jagd!, BWV.208",,Vocal,0,0,,,,208,,,"Was mir behagt, ist nur die muntre Jagd (The lively hunt is all my heart's desire), BWV&#160;208.1, BWV&#160;208,&#91;1&#93; also known as the Hunting Cantata, is a secular cantata composed by Johann Sebastian Bach, belatedly for the birthday of Duke Christian of Saxe-Weissenfels on 27&#160;February 1713.&#91;1&#93; A performance lasts about forty minutes. The aria ""Schafe können sicher weiden"" (""Sheep May Safely Graze"") is the most familiar part of this cantata."
9408,"Cantata no. 1: Wie schön leuchtet der Morgenstern, BWV.1",,Vocal,0,0,,,,1,,,"Wie schön leuchtet der Morgenstern ('How beautifully the morning star shines'),&#91;1&#93; BWV 1, is a church cantata for Annunciation by Johann Sebastian Bach. In 1725, when the cantata was composed, the feast of the Annunciation (25 March) coincided with Palm Sunday. Based on Philipp Nicolai's hymn ""Wie schön leuchtet der Morgenstern"" (1599), it is one of Bach's chorale cantatas. Bach composed it in his second year as Thomaskantor in Leipzig, where the Marian feast was the only occasion during Lent when music of this kind was permitted. The theme of the hymn suits both the Annunciation and Palm Sunday occasions, in a spirit of longing expectation of an arrival. As usual for Bach's chorale cantata cycle, the hymn was paraphrased by a contemporary poet who retained the hymn's first and last stanzas unchanged, but transformed the themes of the inner stanzas into a sequence of alternating recitatives and arias."
